,LoginId,Contributions,Id
990,eugene-bulkin,1,105379569
991,clonejo,1,105379569
992,Folyd,1,105379569
993,tudinfse-evaluator,1,105379569
994,casperin,1,105379569
995,boustrophedon,1,105379569
996,haze,1,105379569
997,herbertjones,1,105379569
998,hbobenicio,1,105379569
999,popzxc,1,105379569
1000,pickfire,1,105379569
1001,kardeiz,1,105379569
1002,avitex,1,105379569
1003,jannic,1,105379569
1004,jannikkeye,1,105379569
1005,Vurich,1,105379569
1006,jrmuizel,1,105379569
1007,jefshe,1,105379569
1008,JeremyLWright,1,105379569
1009,winkidney,1,105379569
1010,Joey9801,1,105379569
1011,jbrookins13,1,105379569
1012,jspeis,1,105379569
1013,Jonathas-Conceicao,1,105379569
1014,vandenoever,1,105379569
1015,tyranron,1,105379569
1016,kazcw,1,105379569
1017,kellytk,1,105379569
1018,Kilerd,1,105379569
1019,koenhoeijmakers,1,105379569
1020,lelandjansen,1,105379569
1021,levinotik,1,105379569
1022,lucab,1,105379569
1023,lberezy,1,105379569
1024,lcowell,1,105379569
1025,martell,1,105379569
1026,masnagam,1,105379569
1027,mati865,1,105379569
1028,MaxwellBo,1,105379569
1029,max-frai,1,105379569
1030,MaySantucci,1,105379569
1031,medwards,1,105379569
1032,snoyberg,1,105379569
1033,mohabusama,1,105379569
1034,mpaltun,1,105379569
1035,naim94a,1,105379569
1036,terakilobyte,1,105379569
1037,jensenn,1,105379569
1038,ngotchac,1,105379569
1039,nvzqz,1,105379569
1040,olegnn,1,105379569
1041,PeterDing,1,105379569
1042,peterjoel,1,105379569
1043,philbooth,1,105379569
1044,pjenvey,1,105379569
1045,plaes,1,105379569
1046,avranju,1,105379569
1047,wafflespeanut,1,105379569
1048,ronaldslc,1,105379569
1049,vmalloc,1,105379569
1050,cevn,1,105379569
1051,sameer,1,105379569
1052,snawaz,1,105379569
1053,DarkEld3r,1,105379569
1054,senden9,1,105379569
1055,f0cus3d,1,105379569
1056,Stigjb,1,105379569
1057,SuperHacker-liuan,1,105379569
1058,tbroadley,1,105379569
1059,timvisee,1,105379569
1060,tizgafa,1,105379569
1061,twharmon,1,105379569
1062,utter-step,1,105379569
1063,zacps,1,105379569
1064,jmjoy,1,105379569
1065,anthonyjchriste,1,105379569
1066,axon-q,1,105379569
1067,belltoy,1,105379569
1068,cetra3,1,105379569
1069,wilhg,1,105379569
1070,gnzlbg,1,105379569
1071,godofdream,1,105379569
1072,h416,1,105379569
1073,ivan-ochc,1,105379569
1074,jairinhohw,1,105379569
1075,joekyo,1,105379569
1076,karlri,1,105379569
1077,kevinpoitra,1,105379569
1078,kingxsp,1,105379569
1079,lagudomeze,1,105379569
1080,leizzer,1,105379569
1081,lzxZz,1,105379569
1082,nWacky,1,105379569
1083,naerbnic,1,105379569
1084,k-nasa,1,105379569
1085,octave99,1,105379569
1086,ousado,1,105379569
1087,rishflab,1,105379569
1088,sapir,1,105379569
1089,silwol,1,105379569
1090,skorgu,1,105379569
1091,svartalf,1,105379569
1092,vemoo,1,105379569
1093,wildarch,1,105379569
1094,wojciechkepka,1,105379569
1095,zero-systems,1,105379569
1096,KeenS,1,105379569
1097,achekulaev,1370,66903082
1098,lmakarov,1369,66903082
1099,sean-e-dietrich,234,66903082
1100,shelane,146,66903082
1101,GMTA,18,66903082
1102,uberhacker,7,66903082
1103,sergey-zabolotny,6,66903082
1104,fuzzbomb,5,66903082
1105,dnotes,5,66903082
1106,frederickjh,5,66903082
1107,JDDoesDev,4,66903082
1108,fjmk,3,66903082
1109,jhedstrom,3,66903082
1110,jorrit,3,66903082
1111,vaza18,3,66903082
1112,vg42,3,66903082
1113,CyberJack,3,66903082
1114,dashav,2,66903082
1115,david-hernandez,2,66903082
1116,mikecrittenden,2,66903082
1117,3mkay,2,66903082
1118,charginghawk,2,66903082
1119,ToonSpinISAAC,2,66903082
1120,ey-,2,66903082
1121,admcfajn,1,66903082
1122,alexdmccabe,1,66903082
1123,AmyJuneH,1,66903082
1124,froboy,1,66903082
1125,Flower7C3,1,66903082
1126,skippednote,1,66903082
1127,vml-bsummers,1,66903082
1128,ribeirobreno,1,66903082
1129,tekante,1,66903082
1130,alexander-danilenko,1,66903082
1131,davekopecek,1,66903082
1132,eelkeblok,1,66903082
1133,frankfarm,1,66903082
1134,kae76,1,66903082
1135,ausy-kimkennof,1,66903082
1136,lpeabody,1,66903082
1137,ApacheEx,1,66903082
1138,opdavies,1,66903082
1139,Nebel54,1,66903082
1140,weh,1,66903082
1141,sergiuteaca,1,66903082
1142,svict4,1,66903082
1143,karschsp,1,66903082
1144,steveoliver,1,66903082
1145,tbtmuse,1,66903082
1146,timodwhit,1,66903082
1147,wietsewarendorff,1,66903082
1148,krlucas,1,66903082
1149,ademar,1102,755200
1150,haf,910,755200
1151,enricosada,78,755200
1152,varon,40,755200
1153,theimowski,38,755200
1154,panesofglass,25,755200
1155,alex-bogomaz,24,755200
1156,dsyme,22,755200
1157,danieljsummers,21,755200
1158,jamesjrg,17,755200
1159,adamchester,14,755200
1160,ctaggart,13,755200
1161,forki,13,755200
1162,matthid,11,755200
1163,tamizhvendan,9,755200
1164,mastoj,9,755200
1165,JacobChang,8,755200
1166,xkrt,7,755200
1167,jimfoye,6,755200
1168,jackmott,6,755200
1169,rmunn,5,755200
1170,scitesy,5,755200
1171,lambdakris,5,755200
1172,TheAngryByrd,4,755200
1173,lucasmreis,4,755200
1174,paavohuhtala,4,755200
1175,kos59125,4,755200
1176,mavnn,4,755200
1177,tpetricek,4,755200
1178,isthistechsupport,3,755200
1179,jbrestan,3,755200
1180,mvkara,3,755200
1181,friism,3,755200
1182,nsmarkop,3,755200
1183,lapponiandevil,3,755200
1184,wallymathieu,3,755200
1185,ninjarobot,2,755200
1186,inosik,2,755200
1187,isaacabraham,2,755200
1188,vbfox,2,755200
1189,neoeinstein,2,755200
1190,radekm,2,755200
1191,toburger,2,755200
1192,eiriktsarpalis,2,755200
1193,fbehrens,2,755200
1194,i-p,2,755200
1195,jhugard,2,755200
1196,simonhdickson,2,755200
1197,0x6a62,1,755200
1198,aprooks,1,755200
1199,alexey-belous,1,755200
1200,ranma42,1,755200
1201,anton-pt,1,755200
1202,atifaziz,1,755200
1203,bsima,1,755200
1204,billrobclark,1,755200
1205,Karamell,1,755200
1206,lefthandedgoat,1,755200
1207,danielrbradley,1,755200
1208,dkorolev,1,755200
1209,drusellers,1,755200
1210,dustinmoris,1,755200
1211,ericharding,1,755200
1212,auduchinok,1,755200
1213,eugene-g,1,755200
1214,ovatsus,1,755200
1215,ImaginaryDevelopment,1,755200
1216,Javehdez,1,755200
1217,jayhill,1,755200
1218,jeremyabbott,1,755200
1219,JohnDoeKyrgyz,1,755200
1220,joseph-montanez,1,755200
1221,Martin4ndersen,1,755200
1222,mattsonlyattack,1,755200
1223,PatrickMcDonald,1,755200
1224,theprash,1,755200
1225,sergey-tihon,1,755200
1226,zoren,1,755200
1227,tmpreston,1,755200
1228,dyoshikawa,1,755200
1229,kierandonaldson,1,755200
1230,kolektiv,1,755200
1231,pocketberserker,1,755200
1232,programmer04,1,755200
1233,pver,1,755200
1234,timdeschryver,1,755200
1235,the-g-man,1,755200
1236,Krzysztof-Cieslak,220,115228232
1237,NinoFloris,16,115228232
1238,baronfel,15,115228232
1239,ChrSteinert,6,115228232
1240,rmunn,5,115228232
1241,brase,5,115228232
1242,jeremyabbott,4,115228232
1243,forki,3,115228232
1244,Nhowka,2,115228232
1245,Frassle,2,115228232
1246,WalternativE,2,115228232
1247,ShalokShalom,2,115228232
1248,mexx,2,115228232
1249,rusanov-vladimir,2,115228232
1250,gfritz,2,115228232
1251,adamchester,1,115228232
1252,alfonsogarciacaro,1,115228232
1253,BohdanZhmud,1,115228232
1254,isaacabraham,1,115228232
1255,johlrich,1,115228232
1256,coolya,1,115228232
1257,faabergr,1,115228232
1258,saboco,1,115228232
1259,StachuDotNet,1,115228232
1260,Titaye,1,115228232
1261,mastoj,1,115228232
1262,TWith2Sugars,1,115228232
1263,mtnrbq,1,115228232
1264,ncave,1,115228232
1265,talbottmike,1,115228232
1266,babelouest,808,45362021
1267,GiedriusM,5,45362021
1268,webfolderio,3,45362021
1269,laf0rge,2,45362021
1270,chipitsine,2,45362021
1271,nixbody,1,45362021
1272,yomgui1,1,45362021
1273,yogo1212,1,45362021
1274,NazzarenoMarziale,1,45362021
1275,dlblv,1,45362021
1276,hmkim123,1,45362021
1277,sasha240100,1645,41624627
1278,hirako2000,220,41624627
1279,FeaturedSpace,57,41624627
1280,preco21,50,41624627
1281,Noctisdark,34,41624627
1282,typedef42,30,41624627
1283,jackdalton,25,41624627
1284,t4r0,24,41624627
1285,electron0zero,19,41624627
1286,utrobin,14,41624627
1287,Jule-,6,41624627
1288,panaweec,6,41624627
1289,thejmazz,5,41624627
1290,pbalmasov,5,41624627
1291,bdirl,4,41624627
1292,sr6033,3,41624627
1293,theckraft,3,41624627
1294,yeliex,3,41624627
1295,rw251,2,41624627
1296,caco26i,2,41624627
1297,brunocascio,1,41624627
1298,Jinksi,1,41624627
1299,pthomas931,1,41624627
1300,ryanguest,1,41624627
1301,Richard-zhang,1,41624627
1302,shshaw,1,41624627
1303,BrookShuihuaLee,1,41624627
1304,TimLuq,1,41624627
1305,timoxley,1,41624627
1306,Viltaria,1,41624627
1307,vinyldarkscratch,1,41624627
1308,zwernberg,1,41624627
1309,zdroid,1,41624627
1310,codetriage-readme-bot,1,41624627
1311,shaochun,1,41624627
1312,vconst,625,88523356
1313,Yarovaya,577,88523356
1314,mrjohn0011,403,88523356
1315,DokaRus,400,88523356
1316,Alyar666,361,88523356
1317,roman-simionov,351,88523356
1318,AntonSermyazhko,302,88523356
1319,babich-a,238,88523356
1320,pavelgruba,208,88523356
1321,jsdmitry,183,88523356
1322,San4es,183,88523356
1323,nightskylark,182,88523356
1324,alexander-kotov-dx,177,88523356
1325,komarovalexander,165,88523356
1326,KsyushaM,155,88523356
1327,alexanderPolosatov,143,88523356
1328,lukyanovas,136,88523356
1329,EugeniyKiyashko,134,88523356
1330,dxBeardedBear,129,88523356
1331,andrewmakarov,128,88523356
1332,dxvladislavvolkov,121,88523356
1333,Romzay,119,88523356
1334,jtoming830,117,88523356
1335,AlekseyMartynov,113,88523356
1336,ovchinnikov,97,88523356
1337,groshenkovamarina,86,88523356
1338,anna-zhernovkova,84,88523356
1339,sometimesElen,81,88523356
1340,Olexi,80,88523356
1341,Krijovnick,79,88523356
1342,BingoRUS,76,88523356
1343,churkin,73,88523356
1344,IgnatovDan,73,88523356
1345,igormalzew,71,88523356
1346,vladkovl,69,88523356
1347,IlyaKhD,68,88523356
1348,ksercs,66,88523356
1349,Staziz,57,88523356
1350,kruglikovstepan,43,88523356
1351,maxerokh,36,88523356
1352,romanresh,33,88523356
1353,NickMitrokhin,31,88523356
1354,RomanTsukanov,25,88523356
1355,LazyLahtak,24,88523356
1356,novsstation,24,88523356
1357,jetuuuu,22,88523356
1358,Aden-git,20,88523356
1359,viterobk,17,88523356
1360,efilippova,14,88523356
1361,TikhonovaTatyana,14,88523356
1362,sokolov11,13,88523356
1363,KonyukhovSergey,12,88523356
1364,KiriosK,9,88523356
1365,gvrnmntdept,8,88523356
1366,pgrivachev,8,88523356
1367,MaximKudriavtsev,8,88523356
1368,arminlewinsky,6,88523356
1369,dxbykov,4,88523356
1370,LanaDX,4,88523356
1371,zelik88,3,88523356
1372,AlexeyDX,3,88523356
1373,OlegKipchatov,3,88523356
1374,dxrobot,3,88523356
1375,belangervince,3,88523356
1376,tar-z,2,88523356
1377,AryamnovEugeniy,2,88523356
1378,pedrofurtado,2,88523356
1379,SergeyAlexeev,2,88523356
1380,natashaash,2,88523356
1381,AlisherAmonulloev,1,88523356
1382,cirio,1,88523356
1383,etumyan,1,88523356
1384,nfdevil,1,88523356
1385,cmilios,1,88523356
1386,donwibier,1,88523356
1387,gsobolev,1,88523356
1388,Goody-Goody,1,88523356
1389,retvarigyorgy,1,88523356
1390,Seteh,1,88523356
1391,Krnlsoft,1,88523356
1392,galetis,1,88523356
1393,MikeVitik,1,88523356
1394,wurmrobert,1,88523356
1395,donhuvy,1,88523356
1396,sergey-kanaev,1,88523356
1397,ushkal,1,88523356
1398,zisiszaverdas,1,88523356
1399,anatoo,2442,12755139
1400,argelius,2348,12755139
1401,frandiox,2033,12755139
1402,asial-matagawa,700,12755139
1403,kruyvanna,584,12755139
1404,IliaSky,184,12755139
1405,emccorson,153,12755139
1406,misterjunio,127,12755139
1407,andipavllo,125,12755139
1408,asialgearoid,63,12755139
1409,IgorMinar,61,12755139
1410,masahirotanaka,42,12755139
1411,philolo1,33,12755139
1412,puku0x,32,12755139
1413,jackchuka,27,12755139
1414,zabojad,11,12755139
1415,roboncode,8,12755139
1416,serima,6,12755139
1417,vojtajina,6,12755139
1418,idealhack,6,12755139
1419,shika22,6,12755139
1420,zumbrunnen,5,12755139
1421,d3orn,5,12755139
1422,Humeira,4,12755139
1423,JcDenton86,4,12755139
1424,marqu3z,4,12755139
1425,sbusch,4,12755139
1426,airamrguez,4,12755139
1427,killzoner,3,12755139
1428,karlvr,3,12755139
1429,michaelneale,3,12755139
1430,caram6,3,12755139
1431,mhevery,3,12755139
1432,elnur,2,12755139
1433,jsoref,2,12755139
1434,co3k,2,12755139
1435,marcel-dancak,2,12755139
1436,rynomad,2,12755139
1437,aguingand,2,12755139
1438,greenkeeperio-bot,2,12755139
1439,woyehenni,2,12755139
1440,yoshiko-pg,2,12755139
1441,zack24q,2,12755139
1442,aiba,1,12755139
1443,astanecki,1,12755139
1444,alexeygolev,1,12755139
1445,andrewgross,1,12755139
1446,yarysh,1,12755139
1447,Ans0n-Ti0,1,12755139
1448,atakayama,1,12755139
1449,DASPRiD,1,12755139
1450,btford,1,12755139
1451,b44rd,1,12755139
1452,caiobalthazar,1,12755139
1453,cburgdorf,1,12755139
1454,danjarvis,1,12755139
1455,pvnr0082t,1,12755139
1456,danielzen,1,12755139
1457,DjebbZ,1,12755139
1458,EddieGriffiths,1,12755139
1459,MissMonacoin,1,12755139
1460,fbrinker,1,12755139
1461,francesco-strazzullo,1,12755139
1462,hugofelp,1,12755139
1463,ifedotov,1,12755139
1464,iszak,1,12755139
1465,jksdua,1,12755139
1466,rolaveric,1,12755139
1467,echojc,1,12755139
1468,FREEZX,1,12755139
1469,laelbe,1,12755139
1470,LukasDrgon,1,12755139
1471,marcenuc,1,12755139
1472,matoilic,1,12755139
1473,MetalDent,1,12755139
1474,emj365,1,12755139
1475,munsterlander,1,12755139
1476,iamjay,1,12755139
1477,segeda,1,12755139
1478,philspitler,1,12755139
1479,rj-david,1,12755139
1480,raphox,1,12755139
1481,rlam3,1,12755139
1482,seanchas116,1,12755139
1483,fuentesjr,1,12755139
1484,ottijp,1,12755139
1485,jalkoby,1,12755139
1486,kuma-guy,1,12755139
1487,snito,1,12755139
1488,sbaechler,1,12755139
1489,StaymanHou,1,12755139
1490,Tincoboekestijn,1,12755139
1491,yong-asial,1,12755139
1492,yukisekiguchi,1,12755139
1493,burka,1,12755139
1494,ermakovich,1,12755139
1495,gittysam,1,12755139
1496,knight9999,1,12755139
1497,konpyu,1,12755139
1498,msaelices,1,12755139
1499,pm2002,1,12755139
1500,takuyaW,1,12755139
1501,zyberspace,1,12755139
1502,erisu,1,12755139
1503,mdipierro,5840,72690
1504,niphlod,252,72690
1505,leonelcamara,166,72690
1506,BuhtigithuB,133,72690
1507,gi0baro,71,72690
1508,vinyldarkscratch,55,72690
1509,timrichardson,33,72690
1510,nicozanf,32,72690
1511,timnyborg,25,72690
1512,spametki,25,72690
1513,dlage,21,72690
1514,cassiobotaro,16,72690
1515,rpedroso,15,72690
1516,ShySec,14,72690
1517,reingart,12,72690
1518,willimoa,11,72690
1519,dokime7,11,72690
1520,zvolsky,11,72690
1521,omartrinidad,11,72690
1522,abastardi,10,72690
1523,jvanbraekel,10,72690
1524,flavour,10,72690
1525,misl6,9,72690
1526,carpaIdea,9,72690
1527,amerikan,9,72690
1528,cwinebrinner,8,72690
1529,geomapdev,8,72690
1530,cs09g,7,72690
1531,alfonsodg,6,72690
1532,charleslaw,6,72690
1533,richboss,6,72690
1534,enricapbes,6,72690
1535,ortgit,6,72690
1536,jmistx,6,72690
1537,viniciusban,6,72690
1538,robertop23,6,72690
1539,alexandremasbr,5,72690
1540,oscarfonts,5,72690
1541,chenl,5,72690
1542,rif,5,72690
1543,SamuelBonilla,5,72690
1544,dmvieira,4,72690
1545,pochmann,4,72690
1546,maxcrystal,4,72690
1547,mpranjic,4,72690
1548,sherdim,4,72690
1549,yamandu,4,72690
1550,kirsn,4,72690
1551,anssih,3,72690
1552,bmiklautz,3,72690
1553,nursix,3,72690
1554,Faelysse,3,72690
1555,jbohren,3,72690
1556,grutz,3,72690
1557,nklever,3,72690
1558,swayf,3,72690
1559,apa-1,3,72690
1560,luizpedone,3,72690
1561,marian-vignau,3,72690
1562,maxslimmer,3,72690
1563,sugizo,3,72690
1564,wangganggithub,3,72690
1565,yasinmuaz,3,72690
1566,tyrbonit,3,72690
1567,abryzak,2,72690
1568,boriscougar,2,72690
1569,mcemeren,2,72690
1570,gokceneraslan,2,72690
1571,henrynguyen7,2,72690
1572,hrother,2,72690
1573,jotbe,2,72690
1574,bunnyhugdev,2,72690
1575,tazaar,2,72690
1576,JusticeN,2,72690
1577,Kalmuraee,2,72690
1578,mwielgoszewski,2,72690
1579,mbelletti,2,72690
1580,prasadmuley,2,72690
1581,rayluo,2,72690
1582,roaldatwork,2,72690
1583,sven,2,72690
1584,liuyigh,2,72690
1585,cccaballero,2,72690
1586,masia5,2,72690
1587,mcamel,2,72690
1588,mictee,2,72690
1589,rafaelol,2,72690
1590,szimszon,2,72690
1591,winniehell,2,72690
1592,web-py,2,72690
1593,daniellibonati,2,72690
1594,DonaldMcC,2,72690
1595,josedesoto,2,72690
1596,michele-comitini,2,72690
1597,mbaser,2,72690
1598,smorrison,2,72690
1599,mcabo,2,72690
1600,sceeter89,1,72690
1601,z4y4ts,1,72690
1602,alimujtaba,1,72690
1603,skyscooby,1,72690
1604,AJDurant,1,72690
1605,austinprog,1,72690
1606,erilyth,1,72690
1607,bbertka,1,72690
1608,cbenhagen,1,72690
1609,bjones1,1,72690
1610,pixelbandito,1,72690
1611,cvaroqui,1,72690
1612,drnextgis,1,72690
1613,dmatic,1,72690
1614,BigManWalter,1,72690
1615,oliveiraev,1,72690
1616,blackthorne,1,72690
1617,buzypi,1,72690
1618,guiguid,1,72690
1619,jkotyz,1,72690
1620,janknaupato,1,72690
1621,Jaripekkaf,1,72690
1622,jnbrex,1,72690
1623,encompass,1,72690
1624,jek,1,72690
1625,Rimbo,1,72690
1626,leto,1,72690
1627,houdinihound,1,72690
1628,Euphorbium,1,72690
1629,kelvinspencer,1,72690
1630,kvanzuijlen,1,72690
1631,kvar,1,72690
1632,lkrn,1,72690
1633,laminko,1,72690
1634,crimsoncantab,1,72690
1635,lucadealfaro,1,72690
1636,magnunleno,1,72690
1637,mmunz,1,72690
1638,BMarvi,1,72690
1639,ndegroot,1,72690
1640,n1k9,1,72690
1641,raj454raj,1,72690
1642,lraphael,1,72690
1643,rhr,1,72690
1644,robinvandernoord,1,72690
1645,Scimonster,1,72690
1646,neoecos,1,72690
1647,skz169,1,72690
1648,sethkinast,1,72690
1649,Th3R3p0,1,72690
1650,vdubya,1,72690
1651,vitkarpenko,1,72690
1652,ailnlv,1,72690
1653,alexdba,1,72690
1654,chuckis,1,72690
1655,clach04,1,72690
1656,d3im,1,72690
1657,dartg,1,72690
1658,dsk7,1,72690
1659,hectord,1,72690
1660,ilyaran,1,72690
1661,jicho,1,72690
1662,mrdumpty,1,72690
1663,nickinho,1,72690
1664,omniavx,1,72690
1665,peregrinius,1,72690
1666,preactive,1,72690
1667,rserbitar,1,72690
1668,sp1d3rx,1,72690
1669,stephenrauch,1,72690
1670,umbromancer,1,72690
1671,wish7code,1,72690
1672,xbello,1,72690
1673,praeclarum,408,94273923
1674,jsuarezruiz,30,94273923
1675,mallibone,12,94273923
1676,ahoefling,7,94273923
1677,ericsink,7,94273923
1678,loicwolff,3,94273923
1679,LuceCarter,2,94273923
1680,akoeplinger,1,94273923
1681,DavidMaltby,1,94273923
1682,jamesmontemagno,1,94273923
1683,jonlipsky,1,94273923
1684,kenwilcox,1,94273923
1685,KillerGoldFisch,1,94273923
1686,limefrogyank,1,94273923
1687,Amoenus,1,94273923
1688,samilamti,1,94273923
1689,mrange,1,94273923
1690,hansonw,1552,31524768
1691,matthewwithanm,1319,31524768
1692,mostafaeweda,990,31524768
1693,nmote,983,31524768
1694,zertosh,854,31524768
1695,peterhal,701,31524768
1696,jgebhardt,602,31524768
1697,ebluestein,468,31524768
1698,bolinfest,396,31524768
1699,ssorallen,386,31524768
1700,stepanhruda,343,31524768
1701,johnislarry,333,31524768
1702,yinghuitan,278,31524768
1703,pelmers,262,31524768
1704,velocityboy,261,31524768
1705,a20012251,239,31524768
1706,aadisriram,224,31524768
1707,shushz,195,31524768
1708,captbaritone,183,31524768
1709,ljw1004,174,31524768
1710,aaronabramov,161,31524768
1711,Goom11,156,31524768
1712,scv119,149,31524768
1713,JoelMarcey,148,31524768
1714,semmypurewal,142,31524768
1715,jamesgpearce,124,31524768
1716,vjeux,118,31524768
1717,hchau-fb,110,31524768
1718,evangrayk,105,31524768
1719,tyangliu,102,31524768
1720,rageandqq,92,31524768
1721,natthu,80,31524768
1722,zardra,76,31524768
1723,cs01,75,31524768
1724,reesjones,75,31524768
1725,aadsm,62,31524768
1726,kevinatorchen,56,31524768
1727,drmathochist,53,31524768
1728,oclbdk,50,31524768
1729,rameshvarun,46,31524768
1730,mareksapota-fb,40,31524768
1731,rholinshead,36,31524768
1732,dbonafilia,34,31524768
1733,kyldvs,33,31524768
1734,ConderS,30,31524768
1735,sas,30,31524768
1736,shunfu,29,31524768
1737,emilyhorsman,28,31524768
1738,asiandrummer,28,31524768
1739,Wj2ma,27,31524768
1740,lifeihuang,25,31524768
1741,azich,23,31524768
1742,arxanas,21,31524768
1743,bottledwalter,20,31524768
1744,shanpls,18,31524768
1745,adamjernst,17,31524768
1746,chenglou,16,31524768
1747,kevinastone,12,31524768
1748,cjgendron,11,31524768
1749,geoffxy,11,31524768
1750,skreyen,11,31524768
1751,Airse,9,31524768
1752,qaovxtazypdl,9,31524768
1753,anaisbetts,9,31524768
1754,LordZamy,9,31524768
1755,yancouto,9,31524768
1756,modocache,9,31524768
1757,pakoito,8,31524768
1758,rubennorte,7,31524768
1759,sbeland,7,31524768
1760,Hypuk,6,31524768
1761,ttsugriy,6,31524768
1762,yungsters,6,31524768
1763,frantic,5,31524768
1764,bvaughn,5,31524768
1765,mroch,5,31524768
1766,li-roy,5,31524768
1767,yiding,5,31524768
1768,gaearon,5,31524768
1769,dabek,4,31524768
1770,samwgoldman,4,31524768
1771,scotchval,4,31524768
1772,shashkambh,4,31524768
1773,zsol,4,31524768
1774,fredemmott,4,31524768
1775,dulmarod,3,31524768
1776,giladcrollfb,3,31524768
1777,jamesjwu,3,31524768
1778,mrkev,3,31524768
1779,pvolok,3,31524768
1780,phord,3,31524768
1781,cosinequanon,3,31524768
1782,gabelevi,3,31524768
1783,jordwalke,3,31524768
1784,xixixao,3,31524768
1785,aledista,2,31524768
1786,allen12,2,31524768
1787,bhamiltoncx,2,31524768
1788,calebmer,2,31524768
1789,damieng,2,31524768
1790,dxu,2,31524768
1791,devknoll,2,31524768
1792,gmertk,2,31524768
1793,kassens,2,31524768
1794,jesseschalken,2,31524768
1795,katelyn-weingart,2,31524768
1796,oleander,2,31524768
1797,martinoluca,2,31524768
1798,suo,2,31524768
1799,panagosg7,2,31524768
1800,anps77,2,31524768
1801,sinancepel,2,31524768
1802,sahrens,2,31524768
1803,fcFn,2,31524768
1804,KrishMunot,2,31524768
1805,nmn,2,31524768
1806,zpao,2,31524768
1807,viatsko,2,31524768
1808,aramesh117,1,31524768
1809,alobbFB,1,31524768
1810,aduston,1,31524768
1811,alanzanattadev,1,31524768
1812,alexfedoseev,1,31524768
1813,AlexTalks,1,31524768
1814,lexs,1,31524768
1815,alexanderGugel,1,31524768
1816,AlexxNica,1,31524768
1817,xadn,1,31524768
1818,anthonydubis,1,31524768
1819,abeatte,1,31524768
1820,AsaAyers,1,31524768
1821,jazmon,1,31524768
1822,baopham,1,31524768
1823,bhamodi,1,31524768
1824,benbalter,1,31524768
1825,dunnbobcat,1,31524768
1826,vtambourine,1,31524768
1827,bertmaher,1,31524768
1828,voideanvalue,1,31524768
1829,hillbrad,1,31524768
1830,aweary,1,31524768
1831,cigwe14,1,31524768
1832,chipsenkbeil,1,31524768
1833,scobo,1,31524768
1834,numso,1,31524768
1835,danharper,1,31524768
1836,jazzdan,1,31524768
1837,deini,1,31524768
1838,danielcherubini,1,31524768
1839,Daniel15,1,31524768
1840,nakamd,1,31524768
1841,DannyiCracked,1,31524768
1842,freebroccolo,1,31524768
1843,dilyin,1,31524768
1844,domluna,1,31524768
1845,etcinit,1,31524768
1846,eliperkins,1,31524768
1847,baieric,1,31524768
1848,eczarny,1,31524768
1849,evanmarshall,1,31524768
1850,fabiomcosta,1,31524768
1851,flarnie,1,31524768
1852,frankzli,1,31524768
1853,gkz,1,31524768
1854,harikt,1,31524768
1855,Chillee,1,31524768
1856,ianobermiller,1,31524768
1857,PinkaminaDianePie,1,31524768
1858,miloofcroton,1,31524768
1859,j-nolan,1,31524768
1860,jrahman,1,31524768
1861,jgbarr,1,31524768
1862,jsgf,1,31524768
1863,jimschubert,1,31524768
1864,joefitzgerald,1,31524768
1865,jgoguen,1,31524768
1866,tjwudi,1,31524768
1867,jagthebeetle,1,31524768
1868,dijonkitchen,1,31524768
1869,JonCoens,1,31524768
1870,jrajav,1,31524768
1871,yomybaby,1,31524768
1872,joeyoo,1,31524768
1873,JWZ2018,1,31524768
1874,quark-zju,1,31524768
1875,eeree,1,31524768
1876,karen,1,31524768
1877,keith,1,31524768
1878,keito,1,31524768
1879,Keno,1,31524768
1880,keplersj,1,31524768
1881,fkgozali,1,31524768
1882,mngyuan,1,31524768
1883,krissalvador27,1,31524768
1884,kuk0,1,31524768
1885,kmeht,1,31524768
1886,dalinaum,1,31524768
1887,Ucodia,1,31524768
1888,gorel,1,31524768
1889,naartjie,1,31524768
1890,markmiro,1,31524768
1891,palange,1,31524768
1892,markbt,1,31524768
1893,mtorromeo,1,31524768
1894,matthewjohnston4,1,31524768
1895,Max-Burns,1,31524768
1896,mikehazell,1,31524768
1897,moroshko,1,31524768
1898,nlutsenko,1,31524768
1899,oviava,1,31524768
1900,passy,1,31524768
1901,phooji,1,31524768
1902,RSNara,1,31524768
1903,richiksc,1,31524768
1904,rickyvetter,1,31524768
1905,ballardrog,1,31524768
1906,samjohnson,1,31524768
1907,sampepose,1,31524768
1908,zats,1,31524768
1909,scottrangerio,1,31524768
1910,scottrice,1,31524768
1911,smessmer,1,31524768
1912,bd82,1,31524768
1913,sdwilsh,1,31524768
1914,sunshowers,1,31524768
1915,simon-johansson,1,31524768
1916,steveluscher,1,31524768
1917,supasate,1,31524768
1918,BKcore,1,31524768
1919,bakert,1,31524768
1920,tomscallon,1,31524768
1921,UziTech,1,31524768
1922,inkytonik,1,31524768
1923,jcready,1,31524768
1924,alvinthen,1,31524768
1925,zandaleph,1,31524768
1926,nahapet,1,31524768
1927,anuolu,1,31524768
1928,ishwarya2291,1,31524768
1929,itReverie,1,31524768
1930,jzheng636,1,31524768
1931,lutherism,1,31524768
1932,marudor,1,31524768
1933,teppeis,1,31524768
1934,SergioBenitez,1061,54168759
1935,jebrosen,56,54168759
1936,jhpratt,7,54168759
1937,messense,6,54168759
1938,ELD,5,54168759
1939,sethlopezme,4,54168759
