,LoginId,Contributions,Id
993,Schlumpf,2,18348651
994,Nazey,2,18348651
995,NickNick,2,18348651
996,olifre,2,18348651
997,segfault87,2,18348651
998,rlewicki,2,18348651
999,Topodic,2,18348651
1000,WantDiscussion,2,18348651
1001,aaruel,2,18348651
1002,crorvig,2,18348651
1003,mdtrooper,2,18348651
1004,niacat,2,18348651
1005,olegv11,2,18348651
1006,xiane,2,18348651
1007,youngspe,2,18348651
1008,warp-10,2,18348651
1009,ConiKost,2,18348651
1010,susnux,2,18348651
1011,LucaRed,2,18348651
1012,RMcTn,2,18348651
1013,TyPR124,2,18348651
1014,pss9205,2,18348651
1015,adakitesystems,1,18348651
1016,bentglasstube,1,18348651
1017,tsunamistate,1,18348651
1018,techfreek,1,18348651
1019,geistesk,1,18348651
1020,aputlock,1,18348651
1021,arnavb,1,18348651
1022,arthurlutz,1,18348651
1023,PureTryOut,1,18348651
1024,benhhopkins,1,18348651
1025,buscher,1,18348651
1026,briaguya,1,18348651
1027,caioalonso,1,18348651
1028,CharlesLove,1,18348651
1029,daandeheij,1,18348651
1030,ShFil119,1,18348651
1031,kiwipxl,1,18348651
1032,Yepoleb,1,18348651
1033,Gator96100,1,18348651
1034,jookes,1,18348651
1035,gileswells,1,18348651
1036,gktrk,1,18348651
1037,gbarks,1,18348651
1038,scaryghosty,1,18348651
1039,ian-h-chamberlain,1,18348651
1040,dlunch,1,18348651
1041,ITAYC0HEN,1,18348651
1042,RCTMASTA,1,18348651
1043,haekb,1,18348651
1044,jbeich,1,18348651
1045,jansegre,1,18348651
1046,jappeace,1,18348651
1047,jeremyherbert,1,18348651
1048,JoelTroch,1,18348651
1049,klaframboise,1,18348651
1050,bitman2049,1,18348651
1051,Darkttd,1,18348651
1052,Lisergishnu,1,18348651
1053,Margen67,1,18348651
1054,DEVoytas,1,18348651
1055,Rambatino,1,18348651
1056,MvRens,1,18348651
1057,mdlayher,1,18348651
1058,mattbeaudin,1,18348651
1059,vurpo,1,18348651
1060,MaxBareiss,1,18348651
1061,slonermike,1,18348651
1062,Mikroscopic,1,18348651
1063,Philpax,1,18348651
1064,Myrtle,1,18348651
1065,NathanZabriskie,1,18348651
1066,ndngo,1,18348651
1067,nelsonjchen,1,18348651
1068,nean,1,18348651
1069,nbrochu,1,18348651
1070,nicolewright,1,18348651
1071,Niels-NTG,1,18348651
1072,PeteyPii,1,18348651
1073,pRizz,1,18348651
1074,48cfu,1,18348651
1075,qwertychouskie,1,18348651
1076,raphaelsetin,1,18348651
1077,rikardfalkeborn,1,18348651
1078,rvoortman,1,18348651
1079,Tinytimrob,1,18348651
1080,samhorlbeck,1,18348651
1081,SidRoberts,1,18348651
1082,sim642,1,18348651
1083,sferrini,1,18348651
1084,sgielen,1,18348651
1085,sjorsvb,1,18348651
1086,smiley,1,18348651
1087,nafest,1,18348651
1088,joepie91,1,18348651
1089,torbei,1,18348651
1090,tobyhinloopen,1,18348651
1091,aroidzap,1,18348651
1092,TusharSariya,1,18348651
1093,UltimaBGD,1,18348651
1094,ViktorFriberg,1,18348651
1095,oslerw,1,18348651
1096,Wuzzy2,1,18348651
1097,YoloSweggLord,1,18348651
1098,Zankoas,1,18348651
1099,anon569,1,18348651
1100,babywashbear,1,18348651
1101,boucks,1,18348651
1102,crorabaugh2015,1,18348651
1103,dVoCex,1,18348651
1104,dail8859,1,18348651
1105,dchokola,1,18348651
1106,devnoname120,1,18348651
1107,eezstreet,1,18348651
1108,frutiemax,1,18348651
1109,gill984,1,18348651
1110,gsp8181,1,18348651
1111,hostbrute,1,18348651
1112,ipatix,1,18348651
1113,jeysbach,1,18348651
1114,joshtucker132,1,18348651
1115,kennycastro007,1,18348651
1116,kitsunenokenja,1,18348651
1117,linkinpark9812,1,18348651
1118,moTechPlz,1,18348651
1119,modulo7,1,18348651
1120,n42k,1,18348651
1121,nhair,1,18348651
1122,noitatum,1,18348651
1123,q--,1,18348651
1124,Giantaxe,1,18348651
1125,roosen5,1,18348651
1126,rvgr,1,18348651
1127,thesamesam,1,18348651
1128,siomy11,1,18348651
1129,thyeggman,1,18348651
1130,tjwrona1992,1,18348651
1131,vector-of-bool,1,18348651
1132,woj1993,1,18348651
1133,unclejimbo,1,18348651
1134,chriseth,6638,40892817
1135,axic,2029,40892817
1136,CJentzsch,561,40892817
1137,gavofyork,539,40892817
1138,ekpyron,488,40892817
1139,leonardoalt,421,40892817
1140,LefterisJP,409,40892817
1141,debris,358,40892817
1142,LianaHus,292,40892817
1143,pirapira,265,40892817
1144,chfast,263,40892817
1145,subtly,251,40892817
1146,erak,244,40892817
1147,Marenz,219,40892817
1148,winsvega,211,40892817
1149,christianparpart,206,40892817
1150,Denton-L,194,40892817
1151,ChrisChinchilla,189,40892817
1152,cameel,139,40892817
1153,bshastry,129,40892817
1154,bobsummerwill,93,40892817
1155,VoR0220,86,40892817
1156,gluk256,81,40892817
1157,federicobond,75,40892817
1158,guanqun,69,40892817
1159,arkpar,63,40892817
1160,NicolaiSoeborg,38,40892817
1161,jamesray1,33,40892817
1162,sifmelcara,32,40892817
1163,aarlt,28,40892817
1164,roadriverrail,27,40892817
1165,random-internet-cat,25,40892817
1166,fulldecent,23,40892817
1167,djudjuu,23,40892817
1168,a3d4,19,40892817
1169,elopio,19,40892817
1170,asinyagin,16,40892817
1171,benjaminion,16,40892817
1172,liangdzou,15,40892817
1173,programmerTim,13,40892817
1174,mijovic,12,40892817
1175,jvmaia,12,40892817
1176,mocamircea,12,40892817
1177,ethers,12,40892817
1178,ghallak,11,40892817
1179,azawlocki,11,40892817
1180,onepremise,10,40892817
1181,Balajiganapathi,9,40892817
1182,limexp,9,40892817
1183,wbt,9,40892817
1184,yann300,9,40892817
1185,rainbreak,9,40892817
1186,anurag-git,8,40892817
1187,zigguratt,8,40892817
1188,nventuro,8,40892817
1189,mattaereal,8,40892817
1190,callendorph,7,40892817
1191,redsquirrel,7,40892817
1192,veox,7,40892817
1193,chase1745,6,40892817
1194,cryptomental,6,40892817
1195,kseo,6,40892817
1196,lazaridiscom,6,40892817
1197,Mordax,6,40892817
1198,rodiazet,6,40892817
1199,corydickson,6,40892817
1200,rocky,6,40892817
1201,walter-weinmann,6,40892817
1202,giact,6,40892817
1203,codemascot,5,40892817
1204,msimovic,5,40892817
1205,duaraghav8,5,40892817
1206,wjmelements,5,40892817
1207,hydai,5,40892817
1208,androlo,5,40892817
1209,ldct,4,40892817
1210,Meshugah,4,40892817
1211,bakaoh,4,40892817
1212,rivenhk,4,40892817
1213,D-Nice,4,40892817
1214,aj07,4,40892817
1215,bernardpeh,4,40892817
1216,corollari,3,40892817
1217,ali92hm,3,40892817
1218,balajipachai,3,40892817
1219,cjgdev,3,40892817
1220,kronosapiens,3,40892817
1221,ameten,3,40892817
1222,davidlj95,3,40892817
1223,ruchevits,3,40892817
1224,medvedev-evgeny,3,40892817
1225,FlashSheridan,3,40892817
1226,GNSPS,3,40892817
1227,guidovranken,3,40892817
1228,juliusHuelsmann,3,40892817
1229,mcoblenz,3,40892817
1230,PiDelport,3,40892817
1231,pipermerriam,3,40892817
1232,raineorshine,3,40892817
1233,ryepdx,3,40892817
1234,q3k,3,40892817
1235,wingyplus,3,40892817
1236,ssonicblue,3,40892817
1237,selwun,3,40892817
1238,varunagarwal315,3,40892817
1239,wadeAlexC,3,40892817
1240,OTTTO,3,40892817
1241,gcolvin,3,40892817
1242,biboran,3,40892817
1243,greggdourgarian,3,40892817
1244,kylewu,3,40892817
1245,dm4,3,40892817
1246,aaroncolaco,2,40892817
1247,4tXJ7f,2,40892817
1248,arku,2,40892817
1249,designium,2,40892817
1250,chuacw,2,40892817
1251,ConstantinKloecker,2,40892817
1252,danielhams,2,40892817
1253,davesque,2,40892817
1254,ealmansi,2,40892817
1255,CodeShark,2,40892817
1256,Thrillberg,2,40892817
1257,eepstein,2,40892817
1258,tpwwu,2,40892817
1259,hcaw,2,40892817
1260,HenryRLee,2,40892817
1261,hongbinzuo,2,40892817
1262,eyezick,2,40892817
1263,cholewa1992,2,40892817
1264,jwasinger,2,40892817
1265,JesseBusman,2,40892817
1266,mcdee,2,40892817
1267,juztin,2,40892817
1268,mesqueeb,2,40892817
1269,ltfschoen,2,40892817
1270,chchmatt,2,40892817
1271,MicahZoltu,2,40892817
1272,morgansliman,2,40892817
1273,nicksavers,2,40892817
1274,natzei,2,40892817
1275,nicos99,2,40892817
1276,lastperson,2,40892817
1277,ripper234,2,40892817
1278,mrsmkl,2,40892817
1279,sarbogast,2,40892817
1280,swaldman,2,40892817
1281,nakov,2,40892817
1282,wuestholz,2,40892817
1283,kn1g,2,40892817
1284,kayuri,2,40892817
1285,izgzhen,2,40892817
1286,ajsantander,2,40892817
1287,alibabe,2,40892817
1288,asymmetric,2,40892817
1289,feliam,2,40892817
1290,mestorlx,2,40892817
1291,michaltrzesimiech,2,40892817
1292,AdrianClv,2,40892817
1293,terasum,2,40892817
1294,elenadimitrova,2,40892817
1295,guylando,2,40892817
1296,ethernomad,2,40892817
1297,kevinflo,2,40892817
1298,sandakersmann,2,40892817
1299,zone117x,2,40892817
1300,maurelian,2,40892817
1301,RichardLitt,2,40892817
1302,ritzdorf,2,40892817
1303,ConsentDevelopment,1,40892817
1304,Melvillian,1,40892817
1305,abbbe,1,40892817
1306,Algruun,1,40892817
1307,AndreMiras,1,40892817
1308,AndreyBronin,1,40892817
1309,apmilen,1,40892817
1310,atfornes,1,40892817
1311,gitexperience,1,40892817
1312,HaoXuan40404,1,40892817
1313,asifmallik,1,40892817
1314,hackaugusto,1,40892817
1315,ayrat555,1,40892817
1316,0x5e5e,1,40892817
1317,berkerol,1,40892817
1318,brianmcmichael,1,40892817
1319,cathalgarvey,1,40892817
1320,nrchandan,1,40892817
1321,cpurta,1,40892817
1322,ChrisPam,1,40892817
1323,celeduc,1,40892817
1324,crawfordleeds,1,40892817
1325,crypto-jeronimo,1,40892817
1326,DanielRX,1,40892817
1327,davidau,1,40892817
1328,xwvvvvwx,1,40892817
1329,DennisBPeterson,1,40892817
1330,DillonBArevalo,1,40892817
1331,dimorinny,1,40892817
1332,nud3l,1,40892817
1333,dylanjw,1,40892817
1334,Eitan-Lev,1,40892817
1335,egall,1,40892817
1336,esaulpaugh,1,40892817
1337,evgeniuz,1,40892817
1338,FabioBonfiglio,1,40892817
1339,FedericoCapello,1,40892817
1340,flantony,1,40892817
1341,frangio,1,40892817
1342,fvictorio,1,40892817
1343,furkanayhan,1,40892817
1344,BrainArchitect,1,40892817
1345,giacecco,1,40892817
1346,Casinelli,1,40892817
1347,guilhermejcgois,1,40892817
1348,g-r-a-n-t,1,40892817
1349,grzegorzszczecin,1,40892817
1350,haoliangyu,1,40892817
1351,morenoh149,1,40892817
1352,idrabenia,1,40892817
1353,iostat,1,40892817
1354,ivanbakel,1,40892817
1355,Flash-Git,1,40892817
1356,Latrasis,1,40892817
1357,javier-tarazaga,1,40892817
1358,jeffanthony,1,40892817
1359,vipjeffreylee,1,40892817
1360,jevogel,1,40892817
1361,jochem-brouwer,1,40892817
1362,JohnAllen,1,40892817
1363,JonnyBurger,1,40892817
1364,lastmjs,1,40892817
1365,AlwaysBCoding,1,40892817
1366,jbaylina,1,40892817
1367,Jorropo,1,40892817
1368,joshuahannan,1,40892817
1369,jooray,1,40892817
1370,KamuelaFranco,1,40892817
1371,Karocyt,1,40892817
1372,kkliebersbach,1,40892817
1373,KevinKelley,1,40892817
1374,kevinwucodes,1,40892817
1375,svenski123,1,40892817
1376,microbecode,1,40892817
1377,lshapton,1,40892817
1378,LogvinovLeon,1,40892817
1379,lionello,1,40892817
1380,Magicking,1,40892817
1381,Manidos,1,40892817
1382,xManusx,1,40892817
1383,holiman,1,40892817
1384,martriay,1,40892817
1385,mathvdh,1,40892817
1386,RetroPronghorn,1,40892817
1387,matthieucan,1,40892817
1388,MichalZalecki,1,40892817
1389,mikro2nd,1,40892817
1390,miohtama,1,40892817
1391,MrChico,1,40892817
1392,maxsam4,1,40892817
1393,NIC619,1,40892817
1394,nathanph,1,40892817
1395,netrunnerX,1,40892817
1396,ItsNickBarry,1,40892817
1397,nimishbongale,1,40892817
1398,innovator256,1,40892817
1399,OlegIakovlev,1,40892817
1400,oboukli,1,40892817
1401,0mkara,1,40892817
1402,PWKad,1,40892817
1403,graup,1,40892817
1404,pjstadig,1,40892817
1405,pRoy24,1,40892817
1406,coolparadox,1,40892817
1407,rafialhamd,1,40892817
1408,3esmit,1,40892817
1409,RobbieFerguson,1,40892817
1410,Altrum,1,40892817
1411,Legogris,1,40892817
1412,romfrolov,1,40892817
1413,Rytiss,1,40892817
1414,SaadSurya,1,40892817
1415,zhangsawyer,1,40892817
1416,shad-k,1,40892817
1417,shellygr,1,40892817
1418,ShrutiAppiah,1,40892817
1419,skiral,1,40892817
1420,Solexplorer,1,40892817
1421,stuwest,1,40892817
1422,ssuman,1,40892817
1423,System-Glitch,1,40892817
1424,levackt,1,40892817
1425,tsauvajon,1,40892817
1426,tomusdrw,1,40892817
1427,tkopczynski,1,40892817
1428,travs,1,40892817
1429,vbaranov,1,40892817
1430,caktux,1,40892817
1431,vbuterin,1,40892817
1432,vutsalsinghal,1,40892817
1433,ZhuWeiyang,1,40892817
1434,willnwhite,1,40892817
1435,yosyp,1,40892817
1436,ysqi,1,40892817
1437,Zacharius,1,40892817
1438,zetherz,1,40892817
1439,ZoOgY-DoOgY,1,40892817
1440,cgrigis,1,40892817
1441,chankruze,1,40892817
1442,cseberino,1,40892817
1443,djl23,1,40892817
1444,dongsam,1,40892817
1445,escullion,1,40892817
1446,f-daniel,1,40892817
1447,nanspro,1,40892817
1448,gftea,1,40892817
1449,gitpusha,1,40892817
1450,gl367,1,40892817
1451,gubatron,1,40892817
1452,hellraiserinchief,1,40892817
1453,herrBez,1,40892817
1454,hh3755,1,40892817
1455,hyperfekt,1,40892817
1456,iamdefinitelyahuman,1,40892817
1457,janat08,1,40892817
1458,kcy1019,1,40892817
1459,krk,1,40892817
1460,mario02423,1,40892817
1461,mekkanik,1,40892817
1462,mirgj,1,40892817
1463,misterfoxy,1,40892817
1464,nisdas,1,40892817
1465,njwest,1,40892817
1466,pinkiebell,1,40892817
1467,seusher,1,40892817
1468,spmvg,1,40892817
1469,svantetobias,1,40892817
1470,u2,1,40892817
1471,wpank,1,40892817
1472,xinbenlv,1,40892817
1473,parrt,3098,501687
1474,sharwell,1879,501687
1475,ericvergnaud,536,501687
1476,mike-lischke,350,501687
1477,pboyer,230,501687
1478,ewanmellor,147,501687
1479,KvanTTT,82,501687
1480,bhamiltoncx,65,501687
1481,carocad,64,501687
1482,davesisson,61,501687
1483,willfaught,60,501687
1484,hanjoes,55,501687
1485,jm-mikkelsen,29,501687
1486,Thomasb81,27,501687
1487,marcohu,18,501687
1488,renatahodovan,17,501687
1489,janyou,17,501687
1490,michaelpj,16,501687
1491,xied75,15,501687
1492,niccroad,15,501687
1493,wjkohnen,15,501687
1494,lecode-official,13,501687
1495,ChaseOxide,11,501687
1496,dtymon,10,501687
1497,RedTailedHawk,10,501687
1498,abego,10,501687
1499,Calaura,10,501687
1500,nttdatahenriksorensen,10,501687
1501,solussd,10,501687
1502,BurtHarris,9,501687
1503,eternalphane,9,501687
1504,dhalperi,8,501687
1505,FloorGoddijn,8,501687
1506,jcbrinfo,8,501687
1507,cgudrian,7,501687
1508,JohnnyonFlame,7,501687
1509,shirou,7,501687
1510,neatnerd,7,501687
1511,lygav,7,501687
1512,bdkearns,6,501687
1513,cmd-johnson,6,501687
1514,sebkur,6,501687
1515,WalterCouto,6,501687
1516,gendalph,6,501687
1517,bramp,5,501687
1518,brwml,5,501687
1519,millergarym,5,501687
1520,kaz,5,501687
1521,matthauck,5,501687
1522,scadgek,5,501687
1523,stokito,5,501687
1524,XsongyangX,5,501687
1525,teverett,5,501687
1526,twz123,5,501687
1527,DanMcLaughlin,4,501687
1528,jeduden,4,501687
1529,krzkaczor,4,501687
1530,razfriman,4,501687
1531,rharrisxtheta,4,501687
1532,jBugman,4,501687
1533,TomLottermann,4,501687
1534,venkatperi,4,501687
1535,alimg,4,501687
1536,shds86,4,501687
1537,neko1235,4,501687
1538,gagern,4,501687
1539,peturingi,4,501687
1540,nielsbasjes,4,501687
1541,robertbrignull,4,501687
1542,ajaypanyala,3,501687
1543,akosthekiss,3,501687
1544,a-square,3,501687
1545,asottile,3,501687
1546,bkiers,3,501687
1547,chrisaycock,3,501687
1548,kosak,3,501687
1549,ereyes01,3,501687
1550,HSorensen,3,501687
1551,janlinde,3,501687
1552,kasbah,3,501687
1553,kbsletten,3,501687
1554,Nic30,3,501687
1555,MrSampson,3,501687
1556,pavlo,3,501687
1557,rljacobson,3,501687
1558,vinoski,3,501687
1559,xgcssch,3,501687
1560,timoc,3,501687
1561,waf,3,501687
1562,youkaichao,3,501687
1563,hkff,3,501687
1564,RYDB3RG,3,501687
1565,lys0716,3,501687
1566,olowo726,3,501687
1567,sergiusignacius,3,501687
1568,chrisheller,3,501687
1569,chund,3,501687
1570,EricHetti,3,501687
1571,marcospassos,3,501687
1572,zqlu,3,501687
1573,abhijithneilabraham,2,501687
1574,maguro,2,501687
1575,alecont,2,501687
1576,andjo403,2,501687
1577,carlodri,2,501687
1578,danielkatz,2,501687
1579,StochasticTinkr,2,501687
1580,edirgarcia,2,501687
1581,erikbran,2,501687
1582,gedimitr,2,501687
1583,ImanHosseini,2,501687
1584,jgoppert,2,501687
1585,jasonmoo,2,501687
1586,Javad-Alipanah,2,501687
1587,jimallman,2,501687
1588,jimidle,2,501687
1589,jvasileff,2,501687
1590,jrobsonchase,2,501687
1591,base698,2,501687
1592,harriman,2,501687
1593,aphyr,2,501687
1594,LucasHMS,2,501687
1595,marcelo-rocha,2,501687
1596,io7m,2,501687
1597,martin-probst,2,501687
1598,msteiger,2,501687
1599,Griffon26,2,501687
1600,milanaleksic,2,501687
1601,prateekgulati,2,501687
1602,ralucado,2,501687
1603,reitzig,2,501687
1604,cooperra,2,501687
1605,kaedvann,2,501687
1606,sachinjain024,2,501687
1607,stephengaito,2,501687
1608,tehbone,2,501687
1609,enessoylu,2,501687
1610,jkmar,2,501687
1611,johnvanderholt,2,501687
1612,jszheng,2,501687
1613,julibert,2,501687
1614,nxtstep,2,501687
1615,hannemann-tamas,2,501687
1616,runner-mei,2,501687
1617,sinopsysHK,2,501687
1618,sridharxp,2,501687
1619,wu-sheng,2,501687
1620,uvguy,2,501687
1621,viceice,2,501687
1622,petrbel,2,501687
1623,shravanrn,2,501687
1624,mshockwave,2,501687
1625,foxever,2,501687
1626,adrpo,1,501687
1627,fedotovalex,1,501687
1628,amykyta3,1,501687
1629,amilajack,1,501687
1630,askingalot,1,501687
1631,bradh,1,501687
1632,brauliobz,1,501687
1633,dannoc,1,501687
1634,DavidMoraisFerreira,1,501687
1635,whitten,1,501687
1636,Naios,1,501687
1637,michilu,1,501687
1638,gfx,1,501687
1639,fabioramponi,1,501687
1640,felixn,1,501687
1641,GeertVL,1,501687
1642,jwkohnen,1,501687
1643,amorimjuliana,1,501687
1644,Wingpad,1,501687
1645,exKAZUu,1,501687
1646,mlilback,1,501687
1647,kuegi,1,501687
1648,m-novikov,1,501687
1649,ojakubcik,1,501687
1650,oranoran,1,501687
1651,RobertvanderHulst,1,501687
1652,sebadur,1,501687
1653,SebastianLng,1,501687
1654,tiagomazzutti,1,501687
1655,tobiasbueschel,1,501687
1656,abrown28,1,501687
1657,beardlybread,1,501687
1658,cayhorstmann,1,501687
1659,moon-fall,1,501687
1660,lionelplessis,1,501687
1661,lukekras,1,501687
1662,niuniu4,1,501687
1663,rlfnb,1,501687
1664,shinpei,1,501687
1665,hmemcpy,199,102222927
1666,BartoszMilewski,18,102222927
1667,rkirsling,6,102222927
1668,Zelenya,5,102222927
1669,fosskers,4,102222927
1670,EFanZh,3,102222927
1671,hololeap,3,102222927
1672,madnight,2,102222927
1673,gbabin,2,102222927
1674,gvol,2,102222927
1675,joebowbeer,2,102222927
1676,mseri,2,102222927
1677,kaksmet,2,102222927
1678,ASRagab,2,102222927
1679,raol,2,102222927
1680,adishavit,1,102222927
1681,ArulselvanMadhavan,1,102222927
1682,bwignall,1,102222927
1683,DJaderberg,1,102222927
1684,5d,1,102222927
1685,Dalzhim,1,102222927
1686,george-hawkins,1,102222927
1687,guilhermehas,1,102222927
1688,jasonrute,1,102222927
1689,llbit,1,102222927
1690,markus1189,1,102222927
1691,sw1sh,1,102222927
1692,Blaisorblade,1,102222927
1693,Phlosioneer,1,102222927
1694,rachelcarmena,1,102222927
1695,rberenguel,1,102222927
1696,AlterEgo7,1,102222927
1697,StillerHarpo,1,102222927
1698,timmyjose,1,102222927
1699,vaibhavsagar,1,102222927
1700,vshenoy,1,102222927
1701,Zegeri,1,102222927
1702,ac27182,1,102222927
1703,dkim,1,102222927
1704,marulitua,1,102222927
1705,hri,1,102222927
1706,hyperlingg,1,102222927
1707,performance,1,102222927
1708,steve-e,1,102222927
1709,JohnLangford,2341,265995
1710,eisber,888,265995
1711,hal3,654,265995
1712,lhoang29,599,265995
1713,jackgerrits,262,265995
1714,jmorra,257,265995
1715,rajanchari,169,265995
1716,trufanov-nok,138,265995
1717,pmineiro,132,265995
1718,rajan-chari,108,265995
1719,KaiWeiChang,106,265995
1720,aartibagul,96,265995
1721,danmelamed,90,265995
1722,sidsen,65,265995
1723,pierce1987,64,265995
1724,alekh,61,265995
1725,petricek,54,265995
1726,martinpopel,53,265995
1727,tzukuoh,48,265995
1728,ataymano,47,265995
1729,lokitoth,46,265995
1730,wfenchel,41,265995
1731,stross,40,265995
1732,arielf,35,265995
1733,sharatsc,35,265995
1734,elevated-jenkins,31,265995
1735,nicknussbaum,28,265995
1736,yitanms,28,265995
1737,yannstad,28,265995
1738,chrisquirk,25,265995
1739,jon-morra-zefr,24,265995
1740,marco-rossi29,24,265995
1741,sam-s,23,265995
1742,AnnaChoromanska,22,265995
1743,peterychang,21,265995
1744,yarikoptic,18,265995
1745,friday0013,17,265995
1746,denik,16,265995
1747,martinthomas,15,265995
1748,kumpera,14,265995
1749,deaktator,14,265995
1750,selimrbd,13,265995
1751,gparker,11,265995
1752,jhofman,10,265995
1753,someben,10,265995
1754,adgaudio,9,265995
1755,reunanen,9,265995
1756,jongbinjung,8,265995
1757,mlisovyi,8,265995
1758,tommywhitehead,8,265995
1759,albietz,8,265995
1760,zachmayer,8,265995
1761,EmergentOrder,7,265995
1762,gramhagen,7,265995
1763,bartleusink,7,265995
1764,Scott-Graham-Bose,6,265995
1765,Smit-create,6,265995
1766,alexeyrodriguez,5,265995
1767,danqing,5,265995
1768,stephendavidmarsh,5,265995
1769,syhw,5,265995
1770,zjf,5,265995
1771,rukshanb,5,265995
1772,martinbel,5,265995
1773,jrmarkle,4,265995
1774,palmerlao,4,265995
1775,marko-asplund,4,265995
1776,lalo,4,265995
1777,seifert,4,265995
1778,akhudek,3,265995
1779,Spikhalskiy,3,265995
1780,marcovzla,3,265995
1781,mikeizbicki,3,265995
1782,smonami,3,265995
1783,nikete,3,265995
1784,n17s,3,265995
1785,RituRajSingh878,3,265995
1786,thealphadollar,3,265995
1787,TomasPuverle,3,265995
1788,willnewton,3,265995
1789,trbs,3,265995
1790,bfgray3,3,265995
1791,jconwell,3,265995
1792,ericwhyne,3,265995
1793,AbdealiJK,2,265995
1794,adamv,2,265995
1795,whitish,2,265995
1796,homezcx,2,265995
1797,djhsu,2,265995
1798,dmaust,2,265995
1799,bremen79,2,265995
1800,gwulfs,2,265995
1801,jasiek,2,265995
1802,jhoelzl,2,265995
1803,julian-runge,2,265995
1804,KristianHolsheimer,2,265995
1805,luispedro,2,265995
1806,ticcky,2,265995
1807,MelanieFreed,2,265995
1808,mnutt,2,265995
1809,NiruC,2,265995
1810,lendle,2,265995
1811,StuHorsman,2,265995
1812,vsuthichai,2,265995
1813,zenogantner,2,265995
1814,grafke,2,265995
1815,pavithraks,2,265995
1816,vibkulkarni,2,265995
1817,ales-t,2,265995
1818,ben-ng,2,265995
1819,skofsky,2,265995
1820,Wirack,2,265995
1821,arirang-pust,2,265995
1822,policecar,2,265995
1823,adityauser,1,265995
1824,andyreagan,1,265995
1825,Plantaquatix,1,265995
1826,apoorvreddy,1,265995
1827,sj,1,265995
1828,benwing,1,265995
1829,bharathkrishnan,1,265995
1830,abelsonlive,1,265995
1831,bmuller,1,265995
1832,charlescearl,1,265995
1833,zcc1307,1,265995
1834,derenrich,1,265995
1835,ukaratay,1,265995
1836,eignatenkov,1,265995
1837,udibr,1,265995
1838,pommedeterresautee,1,265995
1839,florinb,1,265995
1840,harob,1,265995
1841,HaveF,1,265995
1842,idyedov,1,265995
1843,jaidevd,1,265995
1844,jaimyoung,1,265995
1845,jeffwidman,1,265995
1846,jotterbach,1,265995
1847,kamal94,1,265995
1848,whiletruelearn,1,265995
1849,djstrong,1,265995
1850,laverdet,1,265995
1851,webern,1,265995
1852,kagemusha,1,265995
1853,kmike,1,265995
1854,mritunjaysharma394,1,265995
1855,OlekZ,1,265995
1856,paraga,1,265995
1857,patrickmn,1,265995
1858,qiaomuf,1,265995
1859,zaxtax,1,265995
1860,awant,1,265995
1861,froystig,1,265995
1862,Smerity,1,265995
1863,timcowlishaw,1,265995
1864,timgates42,1,265995
1865,tdeconin,1,265995
1866,vinhkhuc,1,265995
1867,vjeranc,1,265995
1868,usptact,1,265995
1869,wensun,1,265995
1870,silverguo,1,265995
1871,zhilians,1,265995
1872,adith387,1,265995
1873,adkatrit,1,265995
1874,agroh1,1,265995
1875,andraztori,1,265995
1876,cheng-tan,1,265995
1877,haipengl,1,265995
1878,hsm207,1,265995
1879,josepowera,1,265995
1880,mandyshieh,1,265995
1881,marsewe,1,265995
1882,supertramped,1,265995
1883,szipkin,1,265995
1884,b264,1,265995
1885,wbt,1,265995
1886,kyleneideck,244,52422583
1887,AshleyEM,16,52422583
1888,hoke-t,4,52422583
1889,rakslice,4,52422583
1890,nickjacques,3,52422583
1891,theLMGN,2,52422583
1892,sscotth,2,52422583
1893,CodeNameFox06,1,52422583
1894,dnicolson,1,52422583
1895,kud,1,52422583
1896,gchilds,1,52422583
1897,IgorMarques,1,52422583
1898,Qix-,1,52422583
1899,Piccirello,1,52422583
1900,ReadmeCritic,1,52422583
1901,TomHodson,1,52422583
1902,shuklavk,1,52422583
1903,stgates,784,23202799
1904,ras0219-msft,553,23202799
1905,BillyONeal,97,23202799
1906,kavyako,67,23202799
1907,hohong,41,23202799
1908,garethsb-sony,37,23202799
1909,arturl,35,23202799
1910,LocutusOfBorg,20,23202799
1911,deeringc,19,23202799
1912,alexkaratarakis,18,23202799
1913,xqp,14,23202799
1914,ras0219,14,23202799
1915,vadz,13,23202799
1916,blgrossMS,12,23202799
1917,hanzhumsft,11,23202799
1918,EvanCui,9,23202799
1919,jicailiu,8,23202799
1920,gigaplex,8,23202799
1921,jordanrudd,7,23202799
1922,AntonBikineev,6,23202799
1923,chris0x44,6,23202799
1924,halex2005,5,23202799
1925,epistor,5,23202799
1926,reneme,5,23202799
1927,georgemp,4,23202799
1928,gvessere,4,23202799
1929,IMOlbrody,4,23202799
1930,c72578,4,23202799
1931,ioannis-e,4,23202799
1932,mobileben,4,23202799
1933,bryan-lipinski,3,23202799
1934,kolomiets,3,23202799
1935,kreuzerkrieg,3,23202799
1936,JasonYang-MSFT,3,23202799
1937,whoan,3,23202799
1938,moriarty,2,23202799
1939,atrich-ms,2,23202799
1940,KindDragon,2,23202799
1941,ChristophAlbert,2,23202799
1942,ffontaine,2,23202799
1943,fcharlie,2,23202799
1944,johnpaultaken,2,23202799
1945,JoshuaBehrens,2,23202799
1946,leighsmith,2,23202799
1947,orudge,2,23202799
1948,ritzk,2,23202799
1949,stewartbright,2,23202799
